pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CU,2025/9/23,79.9,-2.23,6.25,"Ohtani, Shohei",672695,660271,single,hit_into_play,,,,,4,Geraldo Perdomo singles on a line drive to right fielder Teoscar Hern?ndez.,R,L,R,AZ,LAD,X,9,line_drive,0,1,2025,0.77,-1.22,-0.29,2.9,,,,1,6,Bot,145.95,130.73,,,,,2.853934813391357,-116.3385405,1.707354348120095,6.352313455709674,23.594370011147742,-43.79112807,3.55,1.7,187,92.4,14,80.1,2674,6.6,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.92,0.957,0.917,0.9,1,1,0,4,43,2,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,37,0.03,0.455,67.3,6.7,1.144,-0.455,92.4,-3,-3,0.125,0.125,30,25,31,26,3,2,7,2,,,4.81,-0.77,0.77,46.8,10.327419716132246,3.168986919925452,31.91469871850491,37.74339413423354,23.63847535792064
ST,2025/9/23,84.8,-2.48,5.56,"Ohtani, Shohei",672695,660271,,foul,,,,,14,Geraldo Perdomo singles on a line drive to right fielder Teoscar Hern?ndez.,R,L,R,AZ,LAD,S,,,0,0,2025,1.26,0.43,0.97,2.2,,,,1,6,Bot,,,,,,,5.580459942695988,-123.4426181,-2.410510021,11.744593704160671,25.19988737690392,-27.45899013,3.55,1.7,341,98.4,44,85.3,2634,6.6,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.86,,,,,,,,43,1,Sweeper,0,3,0,3,3,0,0,3,Standard,Standard,60,0,-0.04,68,8.5,,0.04,98.4,-3,-3,0.125,0.125,30,25,31,26,3,2,7,2,,,2.74,-1.26,1.26,30.9,23.190608368513985,-46.26221432,32.73141946591269,24.27977095238882,43.64119001471105
FS,2025/9/23,89,-2.5,5.83,"Ohtani, Shohei",664983,660271,field_out,hit_into_play,,,,,13,Jake McCarthy grounds out to pitcher Shohei Ohtani.,R,L,R,AZ,LAD,X,1,ground_ball,0,2,2025,-0.79,0.57,-0.87,2.48,,,,0,6,Bot,137.84,187.02,,,,,5.720499050259235,-129.5830334,-3.45004463,-10.0698511,26.301619626302664,-25.22073371,3.46,1.66,2,65.4,-54,90,1370,6.8,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.69,0.277,0.311,0,1,0,0,2,42,5,Split-Finger,0,3,0,3,3,0,0,3,Strategic,Standard,224,-0.026,-0.166,78.1,7.3,0.277,0.166,88,-3,-3,0.151,0.151,30,27,31,28,2,1,7,3,,,2.3,0.79,-0.79,37.6,8.785433484711355,0.48631424919819044,28.274563178702206,49.88197342024281,23.563489214272717
FF,2025/9/23,99.7,-2.53,5.69,"Ohtani, Shohei",664983,660271,,foul,,,,,5,Jake McCarthy grounds out to pitcher Shohei Ohtani.,R,L,R,AZ,LAD,S,,,0,2,2025,-0.59,1.39,0.16,2.58,,,,0,6,Bot,,,,,,,8.79487965,-144.8725759,-6.479106966,-10.22695048,32.04337839115737,-11.27682486,3.46,1.66,226,73.5,37,100.4,2577,6.6,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.87,,,,,,,,42,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Strategic,Standard,222,0,0,64,6.1,,0,88,-3,-3,0.151,0.151,30,27,31,28,2,1,7,3,,,0.9,0.59,-0.59,34.5,-10.38425308,24.764149452318595,37.288840106874815,36.86033403556846,12.02316498435905
CU,2025/9/23,80.8,-1.92,6.33,"Ohtani, Shohei",664983,660271,,foul,,,,,9,Jake McCarthy grounds out to pitcher Shohei Ohtani.,R,L,R,AZ,LAD,S,,,0,2,2025,0.71,-1.21,0.51,1.61,,,,0,6,Bot,,,,,,,4.063583207431774,-117.6772129,-1.532719048,5.776375566872834,23.609576023198134,-43.30722967,3.46,1.66,,,,81.1,2715,6.5,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.95,,,,,,,,42,3,Curveball,0,3,0,3,3,0,0,3,Strategic,Standard,35,0,0,75.1,7.9,,0,,-3,-3,0.151,0.151,30,27,31,28,2,1,7,3,,,4.71,-0.71,0.71,48.9,23.74702995172586,-12.32246542,39.03570210596243,34.05532309139142,34.23427091659028
CU,2025/9/23,76,-2.26,6.22,"Ohtani, Shohei",664983,660271,,called_strike,,,,,6,Jake McCarthy grounds out to pitcher Shohei Ohtani.,R,L,R,AZ,LAD,S,,,0,1,2025,1.03,-0.99,0.43,2.76,,,,0,6,Bot,,,,,,,3.807366063484109,-110.6360667,1.6456270417416672,7.715953706724405,21.040406864669393,-40.79187468,3.46,1.67,,,,76.2,2661,6.5,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.97,,,,,,,,42,2,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,42,0,-0.055,,,,0.055,,-3,-3,0.151,0.151,30,27,31,28,2,1,7,3,,,4.95,-1.03,1.03,44.7,,,,,
FF,2025/9/23,97.2,-2.38,5.75,"Ohtani, Shohei",664983,660271,,called_strike,,,,,2,Jake McCarthy grounds out to pitcher Shohei Ohtani.,R,L,R,AZ,LAD,S,,,0,0,2025,-0.78,1.12,-0.03,3.02,,,,0,6,Bot,,,,,,,8.177731156126136,-141.3720447,-4.423066693,-12.22956956,30.369669704784762,-16.27409788,3.46,1.8,,,,98.4,2432,6.9,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.63,,,,,,,,42,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,220,0,-0.04,,,,0.04,,-3,-3,0.151,0.151,30,27,31,28,2,1,7,3,,,1.28,0.78,-0.78,37.7,,,,,
ST,2025/9/23,86.2,-2.34,5.58,"Ohtani, Shohei",543510,660271,grounded_into_double_play,hit_into_play,,,,,8,"James McCann grounds into a double play, pitcher Shohei Ohtani to second baseman Tommy Edman to first baseman Freddie Freeman. Alek Thomas out at 2nd. James McCann out at 1st.",R,R,R,AZ,LAD,X,1,ground_ball,2,2,2025,1.41,0,0.2,2.03,,,677950,1,5,Bot,128.2,183.47,,,,,3.187446920031908,-125.5455149,-2.244963026,14.327476509052332,24.539027642202484,-31.94722689,3.49,1.57,4,65.2,-29,87.1,2712,6.7,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.76,0.043,0.035,0,1,0,0,2,35,5,Sweeper,0,1,0,1,1,0,0,1,Standard,Standard,63,-0.079,-0.285,73.6,7.6,0.044,0.285,88,-1,-1,0.412,0.412,30,35,31,35,2,1,7,3,,,3.05,-1.41,-1.41,32.7,22.128110682703838,-21.37733565,34.17384245315384,37.50700763013522,50.93830947675642
FF,2025/9/23,98.3,-2.09,5.63,"Ohtani, Shohei",543510,660271,,foul,,,,,6,"James McCann grounds into a double play, pitcher Shohei Ohtani to second baseman Tommy Edman to first baseman Freddie Freeman. Alek Thomas out at 2nd. James McCann out at 1st.",R,R,R,AZ,LAD,S,,,2,1,2025,-0.15,1.15,0.29,2.32,,,677950,1,5,Bot,,,,,,,6.8819327161157275,-143.0468614,-6.278418204,-3.53284603,30.53029156721794,-15.0569775,3.49,1.57,260,83,38,99.6,2423,6.8,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.65,,,,,,,,35,4,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,214,0,-0.077,67.8,6.2,,0.077,88,-1,-1,0.412,0.412,30,35,31,35,2,1,7,3,,,1.19,0.15,0.15,36.5,-9.177150527,15.004389013682752,37.97106404363092,41.795853159186606,21.949338378168655
FF,2025/9/23,96.8,-2.06,5.7,"Ohtani, Shohei",543510,660271,,foul_tip,,,,,2,"James McCann grounds into a double play, pitcher Shohei Ohtani to second baseman Tommy Edman to first baseman Freddie Freeman. Alek Thomas out at 2nd. James McCann out at 1st.",R,R,R,AZ,LAD,S,,,2,0,2025,-0.47,1.31,0.2,2.93,,,677950,1,5,Bot,,,,,,,7.187573018955766,-140.8021415,-4.907501138,-7.729908345,28.97230443433092,-13.82988851,3.49,1.57,,,,98.1,2431,6.9,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.65,,,,,,,,35,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,216,0,-0.06,71.4,6.1,,0.06,,-1,-1,0.412,0.412,30,35,31,35,2,1,7,3,,,1.11,0.47,0.47,37.6,-1.447285518,18.663389139759552,33.40008803083626,40.73126375856231,21.85440648496799
SL,2025/9/23,86.9,-1.85,6,"Ohtani, Shohei",543510,660271,,ball,,,,,14,"James McCann grounds into a double play, pitcher Shohei Ohtani to second baseman Tommy Edman to first baseman Freddie Freeman. Alek Thomas out at 2nd. James McCann out at 1st.",R,R,R,AZ,LAD,B,,,1,0,2025,0.11,0.06,0.6,0.93,,,677950,1,5,Bot,,,,,,,5.687975431903342,-126.4970848,-6.206327999,0.21852246763904953,22.606750991954964,-30.57797853,3.44,1.51,,,,88.1,2515,6.8,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.74,,,,,,,,35,2,Slider,0,1,0,1,1,0,0,1,Standard,Standard,77,0,0.069,,,,-0.069,,-1,-1,0.412,0.412,30,35,31,35,2,1,7,3,,,2.93,-0.11,-0.11,43.2,,,,,
FF,2025/9/23,97.2,-2.12,5.69,"Ohtani, Shohei",543510,660271,,ball,,,,,12,"James McCann grounds into a double play, pitcher Shohei Ohtani to second baseman Tommy Edman to first baseman Freddie Freeman. Alek Thomas out at 2nd. James McCann out at 1st.",R,R,R,AZ,LAD,B,,,0,0,2025,-0.06,1.1,0.36,4.1,,,677950,1,5,Bot,,,,,,,6.861135126925966,-141.5559017,-1.28668635,-2.283909068,30.338073586061697,-17.24995768,3.41,1.39,,,,98.4,2393,6.8,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.74,,,,,,,,35,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,208,0,0.034,,,,-0.034,,-1,-1,0.412,0.412,30,35,31,35,2,1,7,3,,,1.3,0.06,0.06,35.2,,,,,
FC,2025/9/23,93.1,-2.55,5.65,"Ohtani, Shohei",677950,660271,single,hit_into_play,,,,,5,Alek Thomas singles on a sharp line drive to right fielder Teoscar Hern?ndez.,R,L,R,AZ,LAD,X,9,line_drive,0,0,2025,0.2,0.6,0.03,2.41,,,,1,5,Bot,159.38,97.9,,,,,6.245973347333251,-135.5935113,-3.967992571,1.320192435619269,25.221630248702876,-24.15594452,3.27,1.43,198,104.1,9,94.5,2435,6.7,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.8,0.76,0.736,0.9,1,1,0,4,34,1,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,165,0.039,0.415,74.2,7.1,0.928,-0.415,104.1,-1,-1,0.373,0.373,30,25,31,25,2,1,7,3,,,2,-0.2,0.2,33.3,8.738683030729044,1.0333052421353905,28.061961463318987,36.544257165428675,33.61240471041985
FF,2025/9/23,97.4,-2.59,5.53,"Ohtani, Shohei",545121,660271,field_out,hit_into_play,,,,,4,Ildemaro Vargas flies out to left fielder Michael Conforto.,R,L,R,AZ,LAD,X,7,fly_ball,3,1,2025,-0.25,1.36,-0.28,2.65,,,,0,5,Bot,90.18,59.21,,,,,6.858713821951738,-141.7676314,-5.446906099,-4.859401615,29.493990831321256,-12.79666761,3.38,1.58,356,94.4,31,98.8,2350,6.9,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.64,0.177,0.3,0,1,0,0,3,33,5,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,213,-0.034,-0.442,75.9,7.3,0.551,0.442,94.4,-1,-1,0.407,0.407,30,33,31,34,2,1,7,2,,,1.03,0.25,-0.25,32.9,0.7132830959255616,6.670317747913625,24.779926512134242,38.96400864667801,18.569750528041006
FF,2025/9/23,94.1,-2.31,5.66,"Ohtani, Shohei",545121,660271,,called_strike,,,,,5,Ildemaro Vargas flies out to left fielder Michael Conforto.,R,L,R,AZ,LAD,S,,,3,0,2025,-0.37,1.14,0,2.28,,,,0,5,Bot,,,,,,,6.856905812324075,-136.8318806,-5.678987124,-6.095539685,28.220734441138095,-16.72564881,2.8,1.41,,,,95.1,2353,6.8,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.73,,,,,,,,33,4,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,220,0,-0.09,,,,0.09,,-1,-1,0.407,0.407,30,33,31,34,2,1,7,2,,,1.42,0.37,-0.37,34.8,,,,,
FC,2025/9/23,93.2,-2.65,5.61,"Ohtani, Shohei",545121,660271,,ball,,,,,11,Ildemaro Vargas flies out to left fielder Michael Conforto.,R,L,R,AZ,LAD,B,,,2,0,2025,0.29,0.44,-1.04,3.12,,,,0,5,Bot,,,,,,,3.5407022764713747,-135.7613516,-1.653532778,2.9145946016543522,27.714168495579592,-26.60076862,3.31,1.35,,,,94.3,2457,6.7,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.8,,,,,,,,33,3,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,185,0,0.152,,,,-0.152,,-1,-1,0.407,0.407,30,33,31,34,2,1,7,2,,,2.17,-0.29,0.29,32.4,,,,,
FC,2025/9/23,92.9,-2.41,5.54,"Ohtani, Shohei",545121,660271,,ball,,,,,14,Ildemaro Vargas flies out to left fielder Michael Conforto.,R,L,R,AZ,LAD,B,,,1,0,2025,-0.04,0.72,2.07,-0.84,,,,0,5,Bot,,,,,,,11.62954571270938,-134.4120532,-12.21421359,-2.770709435,26.41331441764824,-20.95476367,3.22,1.39,,,,93.7,2465,6.9,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.63,,,,,,,,33,2,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,200,0,0.077,,,,-0.077,,-1,-1,0.407,0.407,30,33,31,34,2,1,7,2,,,1.93,0.04,-0.04,31.9,,,,,
FF,2025/9/23,95.8,-2.3,5.71,"Ohtani, Shohei",545121,660271,,ball,,,,,12,Ildemaro Vargas flies out to left fielder Michael Conforto.,R,L,R,AZ,LAD,B,,,0,0,2025,-0.3,1.37,1.46,2.35,,,,0,5,Bot,,,,,,,10.676582528362667,-139.0704924,-6.402471649,-6.241052633,30.970466331464426,-13.01863523,2.95,1.5,,,,96.5,2486,6.8,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.72,,,,,,,,33,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,212,0,0.042,,,,-0.042,,-1,-1,0.407,0.407,30,33,31,34,2,1,7,2,,,1.12,0.3,-0.3,35.4,,,,,
ST,2025/9/23,85.6,-2.33,5.55,"Ohtani, Shohei",677942,660271,force_out,hit_into_play,,,,,7,"Blaze Alexander grounds into a force out, shortstop Mookie Betts to second baseman Tommy Edman. Ketel Marte out at 2nd.",R,R,R,AZ,LAD,X,6,ground_ball,0,1,2025,0.75,-0.15,-0.49,1.98,,,606466,2,4,Bot,117.05,152.03,,,,,2.8283044197357836,-124.7955025,-1.91952912,7.374972221997669,23.8213382,-33.53189865,3.3,1.61,38,93.8,0,86.6,2606,6.7,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.82,0.349,0.361,0,1,0,0,2,29,2,Sweeper,0,1,0,1,1,0,0,1,Standard,Standard,59,-0.031,-0.231,72.5,6.8,0.398,0.231,93.8,-1,-1,0.387,0.387,30,26,31,26,2,1,7,2,,,3.23,-0.75,-0.75,33,-2.494731216,7.537333045226613,44.52339687929487,32.22986558140316,18.489589100083123
SI,2025/9/23,95.8,-2.14,5.59,"Ohtani, Shohei",677942,660271,,called_strike,,,,,5,"Blaze Alexander grounds into a force out, shortstop Mookie Betts to second baseman Tommy Edman. Ketel Marte out at 2nd.",R,R,R,AZ,LAD,S,,,0,0,2025,-1.17,0.45,-0.07,2.4,,,606466,2,4,Bot,,,,,,,8.194566494893229,-139.3021304,-3.870218226,-17.12301378,30.94564886189921,-25.62903595,3.34,1.63,,,,96.7,2202,6.8,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.67,,,,,,,,29,1,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,209,0,-0.042,,,,0.042,,-1,-1,0.387,0.387,30,26,31,26,2,1,7,2,,,2.03,1.17,1.17,35.9,,,,,
FF,2025/9/23,97.7,-2.06,5.66,"Ohtani, Shohei",672515,660271,strikeout,swinging_strike,,,,,11,Gabriel Moreno strikes out swinging.,R,R,R,AZ,LAD,S,2,,3,2,2025,-0.04,1.33,-1.12,3.6,,,606466,1,4,Bot,,,,,,,2.6455741976106655,-142.3715682,-3.181562697,-1.098526621,31.41147451381326,-13.48470855,3.32,1.52,,,,98.9,2360,6.8,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.69,,0,0,1,0,0,,28,6,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,210,-0.038,-0.317,51.7,4.7,,0.317,,-1,-1,0.425,0.425,30,25,31,25,2,1,7,2,,,1.04,0.04,0.04,38.1,-6.176252542,20.640751584118053,32.48938310473696,21.659347130713424,19.58818843294634
FF,2025/9/23,98.4,-2.05,5.64,"Ohtani, Shohei",672515,660271,,foul,,,,,5,Gabriel Moreno strikes out swinging.,R,R,R,AZ,LAD,S,,,3,1,2025,-0.18,1.34,0.16,2.59,,,606466,1,4,Bot,,,,,,,6.461465809089662,-143.1428274,-5.997578291,-3.909806552,31.48918365353584,-12.59311905,3.32,1.52,,,,99.5,2485,6.8,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.7,,,,,,,,28,5,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,210,0,-0.09,73.4,6.2,,0.09,,-1,-1,0.425,0.425,30,25,31,25,2,1,7,2,,,1.01,0.18,0.18,37.1,-8.324849376,21.207166125144433,34.427172947053165,37.50908754288653,23.944459374819267
FF,2025/9/23,92.2,-2.03,5.89,"Ohtani, Shohei",672515,660271,,called_strike,,,,,6,Gabriel Moreno strikes out swinging.,R,R,R,AZ,LAD,S,,,3,0,2025,-0.36,1.37,0.81,2.64,,,606466,1,4,Bot,,,,,,,8.081445702870427,-134.0882805,-5.467177697,-6.048949377,28.009324793953237,-14.65953754,3.32,1.44,,,,93,2337,6.7,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.77,,,,,,,,28,4,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,210,0,-0.05,,,,0.05,,-1,-1,0.425,0.425,30,25,31,25,2,1,7,2,,,1.31,0.36,0.36,45.2,,,,,
SI,2025/9/23,96.8,-2.26,5.58,"Ohtani, Shohei",672515,660271,,ball,,,,,14,Gabriel Moreno strikes out swinging.,R,R,R,AZ,LAD,B,,,2,0,2025,-1.2,0.53,0.48,1,,,606466,1,4,Bot,,,,,,,10.121781720479728,-140.3714761,-7.88326021,-18.2198111,33.77379895,-23.41627882,3.32,1.54,,,,97.3,2241,6.9,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.6,,,,,,,,28,3,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,214,0,0.1,,,,-0.1,,-1,-1,0.425,0.425,30,25,31,25,2,1,7,2,,,1.93,1.2,1.2,34.6,,,,,
SI,2025/9/23,96.5,-2.2,5.6,"Ohtani, Shohei",672515,660271,,ball,,,,,14,Gabriel Moreno strikes out swinging.,R,R,R,AZ,LAD,B,,,1,0,2025,-1.26,0.55,0.26,0.97,,,606466,1,4,Bot,,,,,,,9.501678302062151,-140.0411285,-8.016228687,-18.74580596,33.13997490250597,-23.24577764,3.32,1.55,,,,97.2,2193,7,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.54,,,,,,,,28,2,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,215,0,0.069,,,,-0.069,,-1,-1,0.425,0.425,30,25,31,25,2,1,7,2,,,1.92,1.26,1.26,37.8,,,,,
SL,2025/9/23,87.7,-1.93,5.98,"Ohtani, Shohei",672515,660271,,ball,,,,,14,Gabriel Moreno strikes out swinging.,R,R,R,AZ,LAD,B,,,0,0,2025,0.35,-0.21,0.96,1.42,,,606466,1,4,Bot,,,,,,,6.291092823193382,-127.6037979,-4.512802405,2.630608170786379,24.77412705990349,-33.82109379,3.32,1.39,,,,88.5,2634,6.7,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.84,,,,,,,,28,1,Slider,0,1,0,1,1,0,0,1,Standard,Standard,52,0,0.034,,,,-0.034,,-1,-1,0.425,0.425,30,25,31,25,2,1,7,2,,,3.16,-0.35,-0.35,42.3,,,,,
FF,2025/9/23,101.2,-2.4,5.57,"Ohtani, Shohei",682998,660271,strikeout,called_strike,,,,,4,Corbin Carroll called out on strikes.,R,L,R,AZ,LAD,S,2,,2,2,2025,-0.08,1.14,-0.46,2.4,,,606466,0,4,Bot,,,,,,,5.658690295661243,-147.2542857,-6.31170193,-2.457337734,34.4313344,-14.34750333,3.25,1.66,,,,102.1,2567,6.7,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.78,,0,0,1,0,0,,27,8,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shade,Standard,216,-0.045,-0.204,,,,0.204,,-1,-1,0.47,0.47,30,24,31,25,2,1,7,2,,,1.09,0.08,-0.08,31.5,,,,,
ST,2025/9/23,85.5,-2.37,5.59,"Ohtani, Shohei",682998,660271,,foul,,,,,4,Corbin Carroll called out on strikes.,R,L,R,AZ,LAD,S,,,2,2,2025,1.32,-0.13,-0.51,2.35,,,606466,0,4,Bot,,,,,,,1.7062276065629227,-124.5614043,-1.072599974,13.393440540335376,25.98190764028395,-33.54627439,3.21,1.54,192,67.4,29,86.1,2720,6.7,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.79,,,,,,,,27,7,Sweeper,0,1,0,1,1,0,0,1,Infield shade,Standard,58,0,0,69.3,7,,0,88,-1,-1,0.47,0.47,30,24,31,25,2,1,7,2,,,3.25,-1.32,1.32,33.9,-1.718725966,14.776748422335956,24.301683034774324,46.140805507991004,22.95145365165974
CU,2025/9/23,78.4,-1.77,6.11,"Ohtani, Shohei",682998,660271,,blocked_ball,,,,,14,Corbin Carroll called out on strikes.,R,L,R,AZ,LAD,B,,,1,2,2025,0.95,-1.3,0.92,-0.26,,,606466,0,4,Bot,,,,,,,4.07564162,-113.998052,-4.444479912,7.387183661232689,23.831509049196136,-42.66721062,3.11,1.44,,,,78.5,2673,6.7,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.76,,,,,,,,27,6,Curveball,0,1,0,1,1,0,0,1,Infield shade,Standard,25,0,0.036,,,,-0.036,,-1,-1,0.47,0.47,30,24,31,25,2,1,7,2,,,5.05,-0.95,0.95,46,,,,,
SL,2025/9/23,90.1,-2.01,5.98,"Ohtani, Shohei",682998,660271,,blocked_ball,,,,,14,Corbin Carroll called out on strikes.,R,L,R,AZ,LAD,B,,,0,2,2025,0.29,-0.08,0.66,0.11,,,606466,0,4,Bot,,,,,,,6.044327826686904,-130.9221674,-8.531449806,2.196666095172406,26.019687047190388,-31.51638791,3.26,1.51,,,,91,2449,6.8,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.73,,,,,,,,27,5,Slider,0,1,0,1,1,0,0,1,Strategic,Standard,179,0,0.018,,,,-0.018,,-1,-1,0.47,0.47,30,24,31,25,2,1,7,2,,,2.88,-0.29,0.29,41.4,,,,,
FF,2025/9/23,99.3,-2.32,5.59,"Ohtani, Shohei",682998,660271,,foul,,,,,2,Corbin Carroll called out on strikes.,R,L,R,AZ,LAD,S,,,0,2,2025,-0.33,1.29,0.26,3.33,,,606466,0,4,Bot,,,,,,,7.873563245388833,-144.4357486,-3.865996675,-6.308379613,30.699875018459704,-13.40182523,3.21,1.54,218,76.2,61,100.5,2461,6.8,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.74,,,,,,,,27,4,4-Seam Fastball,0,1,0,1,1,0,0,1,Strategic,Standard,209,0,0,71.7,6.5,,0,88,-1,-1,0.47,0.47,30,24,31,25,2,1,7,2,,,1.01,0.33,-0.33,32.6,3.8678419995688573,11.19757417042728,21.221641757181434,37.2264417,20.627162724725274
SL,2025/9/23,88.1,-1.91,6.06,"Ohtani, Shohei",682998,660271,,foul,,,,,14,Corbin Carroll called out on strikes.,R,L,R,AZ,LAD,S,,,0,2,2025,0.15,0.25,0.54,1.03,,,606466,0,4,Bot,,,,,,,5.670437891948732,-128.0864092,-6.688924822,0.4825783432673791,25.67944338305616,-28.21409459,3.21,1.54,3,77.3,-23,88.7,2584,6.6,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.85,,,,,,,,27,3,Slider,0,1,0,1,1,0,0,1,Standard,Standard,41,0,0,73.1,8.4,,0,88,-1,-1,0.47,0.47,30,24,31,25,2,1,7,2,,,2.68,-0.15,0.15,41.4,26.347039231342045,-17.67894679,36.20671111385024,35.08516582433812,49.75429372521952
SL,2025/9/23,86.6,-1.84,6.03,"Ohtani, Shohei",682998,660271,,foul,,,,,9,Corbin Carroll called out on strikes.,R,L,R,AZ,LAD,S,,,0,1,2025,0.26,-0.14,0.46,1.73,,,606466,0,4,Bot,,,,,,,4.998771363250959,-126.1549779,-3.827441918,1.8178086014346597,24.54451058663458,-33.16829587,3.21,1.54,4,88.9,-23,87.4,2596,6.6,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.86,,,,,,,,27,2,Slider,0,1,0,1,1,0,0,1,Standard,Standard,60,0,-0.054,70.5,8,,0.054,88.9,-1,-1,0.47,0.47,30,24,31,25,2,1,7,2,,,3.17,-0.26,0.26,42.2,22.117445267289533,-10.53713795,31.904542780025128,35.99802153274924,42.198954693235784
FF,2025/9/23,99,-2.17,5.73,"Ohtani, Shohei",682998,660271,,foul,,,,,2,Corbin Carroll called out on strikes.,R,L,R,AZ,LAD,S,,,0,0,2025,-0.46,1.37,-0.09,2.92,,,606466,0,4,Bot,,,,,,,6.802555811293927,-143.9936814,-5.518876373,-7.950323606,31.902839145218703,-11.9537421,3.21,1.54,157,84.8,11,100,2434,6.8,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.72,,,,,,,,27,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,222,0,-0.043,73.6,6.7,,0.043,88,-1,-1,0.47,0.47,30,24,31,25,2,1,7,2,,,0.95,0.46,-0.46,37.6,3.2517649644840994,19.07729542000763,25.036491932539953,41.36095087517159,20.50953853
